0.000124797	-235030444.99	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	246.79,246.79,441.736,644.828,890.329,1182.43,1508.4,1830.08,2080.67,2178.91,2116.72,1970.48,1826.86,1736.25,1704.95,1725.46,1788.07,1878.09,1974.64,2054.64,2101.58,2109.79,2083.81,2033.19,1965.21,1889.17,1823.43,1786.76,1786.76,1825.78,1825.78,1825.78
0.000122722	-235006779.92	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	35.9401,35.9401,112.608,235.988,440.633,760.503,1210.22,1747.09,2233.7,2452.46,2339.4,2054.46,1782.54,1614.21,1549.72,1571.46,1664.75,1808.96,1971.9,2113.64,2201.36,2220,2174.53,2081.39,1954,1813.12,1697.84,1645.13,1645.13,1730.58,1730.58,1730.58
0.000120745	-234991903.00	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	5.26509,5.26509,32.0623,93.0449,228.408,500.779,974.771,1648.33,2351.02,2712.94,2570.25,2161.22,1777.06,1543.93,1449.8,1465.84,1574.44,1753.06,1963.36,2153.24,2275.8,2305.83,2246.4,2118.25,1939.42,1743.64,1591.4,1534.63,1534.63,1666.27,1666.27,1666.27
0.000118869	-234981934.55	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,10.5884,39.8212,123.558,335.258,783.129,1529.36,2415.34,2932.54,2783.41,2268.84,1788.37,1501.86,1382.54,1390.41,1506.15,1707.25,1952.1,2179.66,2331.47,2372.97,2304.11,2147.7,1924.6,1682.29,1502.45,1448.2,1448.2,1623.08,1623.08,1623.08
0.0001171	-234974949.44	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,4.19137,18.8396,70.2973,229.087,629.735,1401.09,2432.03,3105.36,2970.09,2369.04,1807,1476.7,1336.35,1335.39,1453.63,1669.63,1940.07,2197.18,2373.26,2425.74,2351.12,2172.37,1911.3,1629.31,1428.65,1380.29,1380.29,1594.86,1594.86,1594.86
0.000115438	-234969942.88	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,1.98956,10.0136,42.4583,160.721,509.478,1274.4,2413.3,3235.31,3129.2,2459.08,1828.45,1462.32,1304.48,1294.78,1412.81,1638.7,1928.34,2208.69,2404.66,2467.33,2389.86,2193.92,1900.32,1584.2,1367.56,1326.66,1326.66,1577.5,1577.5,1577.5
0.00011388	-234966296.32	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,1.96859,6.01129,27.4395,116.348,416.576,1156.28,2371.27,3329.69,3262.97,2538.54,1850.41,1454.99,1282.66,1264.64,1380.84,1613.26,1917.45,2216.11,2428.23,2500.09,2422.04,2213.32,1891.88,1546.09,1316.92,1284.07,1284.07,1568.2,1568.2,1568.2
0.000112421	-234963582.63	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,1.96859,4.09702,19.0566,87.1846,345.308,1050.08,2315.64,3396.17,3374.71,2607.95,1871.61,1452.3,1268.01,1242.22,1355.64,1592.31,1907.66,2220.75,2445.82,2525.83,2448.91,2231.14,1885.87,1513.98,1274.81,1250.07,1250.07,1564.96,1564.96,1564.96
0.000111055	-234961520.41	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,1.96859,3.13308,14.2247,67.7445,290.754,956.848,2253.41,3441.59,3467.94,2668.2,1891.33,1452.61,1258.53,1225.58,1335.68,1575.01,1899.02,2223.5,2458.85,2545.91,2471.39,2247.68,1882.03,1486.95,1239.61,1222.81,1222.81,1566.31,1566.31,1566.31
0.000109777	-234959919.91	0,8.74366e-07,1.98951e-06,3.41173e-06,5.2256e-06,7.53895e-06,1.04893e-05,1.42522e-05,1.90512e-05,2.51718e-05,3.29778e-05,4.29333e-05,5.56304e-05,7.18239e-05,9.24766e-05,0.000118817,0.00015241,0.000195254,0.000249896,0.000319585,0.000408464,0.000521818,0.000666387,0.000850767,0.00108592,0.00138583,0.00176832,0.00225614,0.0028783,0.00367178,0.00468376,0.00597442,inf	2.93734,2.93734,1.96859,2.66704,11.3766,54.568,248.912,876.127,2189.32,3471.6,3545.92,2720.35,1909.23,1454.82,1252.77,1213.27,1319.78,1560.69,1891.51,2225.01,2468.37,2561.42,2490.17,2263.11,1880.02,1464.14,1210.01,1200.86,1200.86,1571.19,1571.19,1571.19
