8.39477e-05	-66151121.62	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	687.309,687.309,1400.26,2566.33,5099.24,9012.53,12223.3,12597.1,10506.3,7460.48,4702.63,2871.5,1915.33,1492.29,1341.13,1345.76,1483.99,1728.37,2020.5,2295.53,2494.88,2578.22,2530.28,2347.02,2018.32,1598.48,1264.08,1170.71,1170.71,1465.75,1465.75,1465.75
8.38062e-05	-66151005.47	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	716.13,716.13,1421.32,2526.13,4998.2,8916.58,12181.3,12599.7,10546.4,7515.66,4736.04,2878,1910.56,1485.73,1333.78,1336.48,1474.82,1722.57,2019.57,2299.16,2501.86,2587.61,2541.55,2357.68,2020.3,1585.16,1241.95,1151.42,1151.42,1465.72,1465.72,1465.72
8.36783e-05	-66150924.42	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	739.321,739.321,1446.88,2499.08,4918.53,8841.3,12147.7,12595.4,10572.9,7560.17,4764.99,2884.11,1907.2,1481.22,1328.62,1329.2,1467.23,1717.65,2018.6,2301.71,2506.89,2594.71,2550.99,2367.83,2023.49,1574.38,1223.05,1135.22,1135.22,1467.87,1467.87,1467.87
8.3562e-05	-66150867.07	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	756.41,756.41,1474.52,2481.02,4854.78,8782.22,12121.7,12586.9,10589.1,7596.19,4790.14,2889.7,1904.79,1478.23,1325.14,1323.49,1460.92,1713.5,2017.66,2303.47,2510.4,2599.91,2558.83,2377.41,2027.52,1565.61,1206.73,1121.49,1121.49,1471.62,1471.62,1471.62
8.34558e-05	-66150826.00	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	768.193,768.193,1503.02,2469.22,4802.99,8736.25,12102.5,12576,10597.6,7625.45,4812.08,2894.68,1903.02,1476.37,1322.94,1319.03,1455.65,1710.01,2016.84,2304.67,2512.71,2603.57,2565.28,2386.4,2032.15,1558.42,1192.49,1109.71,1109.71,1476.55,1476.55,1476.55
8.33586e-05	-66150796.24	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	775.789,775.789,1531.45,2461.6,4760.21,8700.51,12089.2,12563.8,10600.5,7649.26,4831.29,2899.03,1901.65,1475.33,1321.73,1315.54,1451.22,1707.1,2016.18,2305.5,2514.11,2605.96,2570.51,2394.78,2037.19,1552.5,1179.94,1099.53,1099.53,1482.33,1482.33,1482.33
8.32695e-05	-66150774.47	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	779.872,779.872,1559.2,2456.96,4724.27,8672.9,12081,12551.1,10599.1,7668.76,4848.18,2902.76,1900.48,1474.87,1321.26,1312.81,1447.48,1704.69,2015.7,2306.07,2514.81,2607.34,2574.71,2402.59,2042.49,1547.58,1168.79,1090.64,1090.64,1488.71,1488.71,1488.71
8.31877e-05	-66150758.42	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	779.872,779.872,1585.97,2454.19,4693.39,8651.74,12077.1,12538.5,10594.7,7684.86,4863.14,2905.9,1899.42,1474.83,1321.36,1310.69,1444.3,1702.7,2015.4,2306.51,2514.99,2607.89,2578.02,2409.86,2047.96,1543.48,1158.78,1082.82,1082.82,1495.5,1495.5,1495.5
8.31125e-05	-66150746.61	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	777.96,777.96,1611.52,2452.59,4666.44,8635.61,12076.7,12526.3,10588,7698.23,4876.48,2908.5,1898.39,1475.08,1321.87,1309.03,1441.56,1701.06,2015.28,2306.86,2514.79,2607.78,2580.57,2416.61,2053.51,1540.03,1149.74,1075.88,1075.88,1502.56,1502.56,1502.56
8.30434e-05	-66150737.87	0,1.48441e-06,3.32049e-06,5.59153e-06,8.40058e-06,1.18751e-05,1.61728e-05,2.14885e-05,2.80636e-05,3.61963e-05,4.62557e-05,5.86982e-05,7.40883e-05,9.31243e-05,0.00011667,0.000145794,0.000181817,0.000226374,0.000281487,0.000349656,0.000433974,0.000538268,0.000667269,0.00082683,0.00102419,0.00126831,0.00157026,0.00194374,0.0024057,0.0029771,0.00368386,0.00455806,inf	775.09,775.09,1635.81,2451.77,4642.44,8623.49,12079.2,12514.5,10579.8,7709.44,4888.45,2910.59,1897.32,1475.51,1322.69,1307.73,1439.18,1699.72,2015.34,2307.2,2514.32,2607.16,2582.47,2422.88,2059.08,1537.13,1141.51,1069.68,1069.68,1509.75,1509.75,1509.75
