0.00012228	-85762188.60	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2546.56,2546.56,2625.95,2529.19,2422.87,2335.87,2239.89,2116.65,1966.6,1826.5,1730.13,1687,1690.15,1730.59,1800.11,1888.02,1979.31,2057.69,2111.12,2134.8,2130.01,2101.63,2054.79,1993.74,1925.66,1864.86,1825.8,1810.64,1810.64,1707.14,1707.14,1707.14
0.000120382	-85753122.61	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2660.45,2660.45,2933.37,2828.98,2699.11,2602.45,2477.48,2283.37,2021.77,1772.08,1599.87,1518.28,1511.95,1566.23,1670.36,1809.8,1961.23,2096.37,2191.84,2235.95,2228.52,2176.83,2089.43,1974.52,1848.18,1740.64,1678.05,1663.49,1663.49,1518.52,1518.52,1518.52
0.000118628	-85747583.01	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2591.66,2591.66,3038.03,2956.32,2843.91,2784.57,2678.97,2455.37,2110.64,1770.98,1536.12,1421.2,1401.76,1458.54,1580.46,1752.19,1945.64,2123.61,2253.02,2315.28,2307.54,2237.74,2116.14,1954.25,1778.44,1635.33,1559.54,1553.53,1553.53,1392,1392,1392
0.000116987	-85743937.60	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2488.18,2488.18,3047.62,2980.91,2893.59,2890.83,2833.93,2612.47,2208.21,1793.82,1506.22,1362.72,1329.66,1383.7,1514.39,1707.05,1930.81,2141.7,2298.64,2376.97,2370.88,2287.74,2137.84,1935.25,1717.42,1547.19,1464.86,1471.08,1471.08,1303.44,1303.44,1303.44
0.000115449	-85741449.65	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2405.65,2405.65,3027.74,2956.05,2884.66,2939.52,2945.01,2747.88,2303.53,1827.21,1494.86,1326.97,1281,1329.86,1464.16,1670.6,1916.68,2153.15,2332.41,2424.77,2421.79,2329.44,2156.58,1918.81,1665.06,1473.97,1389.25,1409.18,1409.18,1239.71,1239.71,1239.71
0.000114008	-85739710.84	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2355.32,2355.32,3009.26,2913.7,2844.2,2948.57,3019.42,2860.68,2391.79,1864.34,1493.97,1305.38,1247.65,1290.27,1425.16,1640.71,1903.5,2159.99,2357.24,2461.7,2462.82,2364.77,2173.61,1905.43,1620.69,1413.29,1328.75,1362.78,1362.78,1193.02,1193.02,1193.02
0.000112657	-85738470.12	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2331.93,2331.93,3003.71,2870.7,2789.74,2932.39,3065.23,2952.61,2471.11,1901.65,1498.98,1292.92,1224.73,1260.77,1394.43,1615.99,1891.47,2163.71,2375.38,2490.11,2495.93,2395.02,2189.6,1895.09,1583.33,1362.93,1280.14,1328.16,1328.16,1158.41,1158.41,1158.41
0.000111392	-85737565.55	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2326.55,2326.55,3013.5,2834.65,2731.65,2901.45,3089.72,3026.43,2541.14,1937.19,1507.15,1286.45,1209.1,1238.61,1369.98,1595.45,1880.7,2165.39,2388.52,2511.8,2522.6,2421.12,2204.89,1887.53,1551.91,1320.96,1240.87,1302.58,1302.58,1132.54,1132.54,1132.54
0.000110205	-85736890.60	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2331.21,2331.21,3036.98,2808.21,2675.66,2862.89,3098.85,3085.06,2602.28,1970.02,1516.77,1283.92,1198.65,1221.88,1350.36,1578.31,1871.2,2165.79,2397.91,2528.18,2543.99,2443.74,2219.61,1882.36,1525.45,1285.76,1208.95,1283.98,1283.98,1113.12,1113.12,1113.12
0.000109092	-85736374.61	0,1.9655e-06,4.39664e-06,7.40371e-06,1.11232e-05,1.57238e-05,2.14142e-05,2.84528e-05,3.71588e-05,4.79273e-05,6.12469e-05,7.77219e-05,9.80998e-05,0.000123305,0.000154482,0.000193045,0.000240743,0.000299741,0.000372715,0.000462977,0.000574623,0.000712718,0.000883527,0.0010948,0.00135613,0.00167936,0.00207917,0.00257369,0.00318537,0.00394196,0.00487778,0.0060353,inf	2340.75,2340.75,3071.46,2791.74,2624.62,2821.35,3097.35,3131.37,2655.36,1999.74,1526.8,1283.96,1191.92,1209.22,1334.49,1563.96,1862.93,2165.43,2404.53,2540.37,2561.03,2463.39,2233.78,1879.16,1503.07,1256.01,1182.82,1270.81,1270.81,1098.5,1098.5,1098.5
